"","County","Province_State","FIPS","Country_Region","Lat","Long_","Combined_Key","Last_Update.x","Confirmed.x","Deaths.x","Recovered.x","Active.x","Incidence_Rate.x","Case.Fatality_Ratio.x","Last_Update.y","Confirmed.y","Deaths.y","Recovered.y","Active.y","Incidence_Rate.y","Case.Fatality_Ratio.y","NEVER","RARELY","SOMETIMES","FREQUENTLY","ALWAYS","GDP 2018","Population_Count_2019","Percent.of.adults.with.less.than.a.high.school.diploma..2014.18","Percent.of.adults.with.a.high.school.diploma.only..2014.18","Percent.of.adults.completing.some.college.or.associate.s.degree..2014.18","Percent.of.adults.with.a.bachelor.s.degree.or.higher..2014.18","Median_Age"
"323","Payne","Oklahoma",40119,"US",36.07695283,-96.97584944,"Payne, Oklahoma, US","2020-06-16 04:33:09",104,1,0,103,127.164237503668,0.961538461538462,"2020-07-20 05:34:40",526,2,0,524,643.15758583586,0.380228136882129,0.083,0.068,0.129,0.207,0.514,3083512,82172,8.2,26.9,28,36.9,28.5
"324","Penobscot","Maine",23019,"US",45.40194593,-68.65020455,"Penobscot, Maine, US","2020-06-16 04:33:09",102,2,0,100,67.0399873807083,1.96078431372549,"2020-07-20 05:34:40",131,5,0,126,86.1003759497332,3.81679389312977,0.038,0.071,0.085,0.189,0.617,6017850,151817,8.4,33.6,30.9,27.1,42.7
"325","Peoria","Illinois",17143,"US",40.78702156,-89.76078901,"Peoria, Illinois, US","2020-06-16 04:33:09",395,20,0,375,220.449941120332,5.06329113924051,"2020-07-20 05:34:40",824,31,0,793,459.875320210516,3.7621359223301,0.039,0.036,0.096,0.251,0.577,12040364,180620,9.6,27,33.1,30.4,38.5
"326","Pierce","Washington",53053,"US",47.03892768,-122.1405958,"Pierce, Washington, US","2020-06-16 04:33:09",2143,89,0,2054,236.800813277641,4.15305646290247,"2020-07-20 05:34:40",3749,113,0,3636,414.263298636434,3.01413710322753,0.028,0.057,0.103,0.206,0.606,39615989,893756,8.7,27.5,37.4,26.4,36.4
"327","Pima","Arizona",4019,"US",32.0971334,-111.7890033,"Pima, Arizona, US","2020-06-16 04:33:09",3944,223,0,3721,376.594966575287,5.65415821501014,"2020-07-20 05:34:40",13449,382,0,13067,1284.18501660016,2.84035987805785,0.023,0.024,0.073,0.121,0.759,40011352,1036554,11.7,22.5,34,31.9,38.9
"328","Pinal","Arizona",4021,"US",32.90525627,-111.3449483,"Pinal, Arizona, US","2020-06-16 04:33:09",1568,44,0,1524,338.815313242104,2.80612244897959,"2020-07-20 05:34:40",6654,104,0,6550,1437.80426933224,1.56296964232041,0.033,0.055,0.096,0.148,0.667,6936698,446806,14.6,29.7,36.8,19,39.9
"329","Pinellas","Florida",12103,"US",27.93130349,-82.72239666,"Pinellas, Florida, US","2020-06-16 04:33:09",2389,102,0,2287,245.026646263164,4.26956885726245,"2020-07-20 05:34:40",13482,314,0,13168,1382.77490369191,2.32903130099392,0.025,0.019,0.074,0.133,0.75,46894199,973058,8.9,28.3,31.9,31,48.9
"330","Plymouth","Massachusetts",25023,"US",41.94070556,-70.80802823,"Plymouth, Massachusetts, US","2020-06-16 04:33:09",8512,626,0,7886,1633.14799252497,7.35432330827068,"2020-07-20 05:34:40",8889,695,0,8194,1705.48079247585,7.81865226684666,0.014,0.017,0.045,0.112,0.812,23842961,518422,7.1,27.9,28.3,36.7,43.2
"331","Polk","Florida",12105,"US",27.95027105,-81.69732947,"Polk, Florida, US","2020-06-16 04:33:09",1509,75,0,1434,208.201971089038,4.97017892644135,"2020-07-20 05:34:40",9524,174,0,9350,1314.05935894765,1.82696346073079,0.05,0.063,0.085,0.172,0.63,22483500,706597,15.2,35.4,29.4,20,40.2
"332","Polk","Iowa",19153,"US",41.68679484,-93.57767461,"Polk, Iowa, US","2020-06-16 04:33:09",5175,163,0,5012,1055.77555129845,3.14975845410628,"2020-07-20 05:34:40",8354,189,0,8165,1704.33796242459,2.26238927459899,0.044,0.089,0.136,0.259,0.473,36757721,485833,8.5,24.8,30.6,36.1,36
"333","Polk","Iowa",19153,"US",41.68679484,-93.57767461,"Polk, Iowa, US","2020-06-16 04:33:09",5175,163,0,5012,1055.77555129845,3.14975845410628,"2020-07-20 05:34:40",8354,189,0,8165,1704.33796242459,2.26238927459899,0.044,0.089,0.136,0.259,0.473,1481142,485833,8.5,24.8,30.6,36.1,36
"334","Polk","Oregon",41053,"US",44.90322804,-123.4128888,"Polk, Oregon, US","2020-06-16 04:33:09",127,12,0,115,147.528605448104,9.44881889763779,"2020-07-20 05:34:40",205,12,0,193,238.136725329616,5.85365853658537,0.013,0.022,0.078,0.242,0.645,1800079,84992,9.6,24,36.3,30.1,37.8
"335","Polk","Oregon",41053,"US",44.90322804,-123.4128888,"Polk, Oregon, US","2020-06-16 04:33:09",127,12,0,115,147.528605448104,9.44881889763779,"2020-07-20 05:34:40",205,12,0,193,238.136725329616,5.85365853658537,0.013,0.022,0.078,0.242,0.645,691552,84992,9.6,24,36.3,30.1,37.8
"336","Pottawatomie","Oklahoma",40125,"US",35.20614018,-96.94923008,"Pottawatomie, Oklahoma, US","2020-06-16 04:33:09",72,4,0,68,99.1844831386379,5.55555555555556,"2020-07-20 05:34:40",204,5,0,199,281.022702226141,2.45098039215686,0.042,0.052,0.278,0.236,0.392,1864658,72513,12.4,35.9,33.3,18.3,38.5
"337","Pottawattamie","Iowa",19155,"US",41.33640314,-95.53907776,"Pottawattamie, Iowa, US","2020-06-16 04:33:09",510,11,0,499,547.175074566015,2.15686274509804,"2020-07-20 05:34:40",919,15,0,904,985.988026521898,1.63220892274211,0.115,0.083,0.147,0.264,0.39,4637631,93264,10.5,33.1,35.2,21.2,40.2
"338","Pueblo","Colorado",8101,"US",38.17359144,-104.5127437,"Pueblo, Colorado, US","2020-06-16 04:33:09",352,22,0,330,208.996342564005,6.25,"2020-07-20 05:34:40",483,32,0,451,286.77623141595,6.62525879917184,0.018,0.044,0.074,0.28,0.584,6084945,167422,10.6,28.7,38.8,22,39.8
"339","Putnam","Florida",12107,"US",29.60779729,-81.74230285,"Putnam, Florida, US","2020-06-16 04:33:09",191,6,0,185,256.303592276003,3.1413612565445,"2020-07-20 05:34:40",962,8,0,954,1290.91128675139,0.831600831600832,0.068,0.05,0.114,0.186,0.581,2009787,74043,19.1,40.7,27.8,12.4,46.6
"340","Putnam","Tennessee",47141,"US",36.14005459,-85.50646123,"Putnam, Tennessee, US","2020-06-16 04:33:09",610,6,0,604,760.171973331672,0.983606557377049,"2020-07-20 05:34:40",1212,7,0,1205,1510.37447816063,0.577557755775578,0.16,0.164,0.207,0.099,0.369,3308251,78631,14,37,23.6,25.4,37.9
"341","Ramsey","Minnesota",27123,"US",45.01625271,-93.09872295,"Ramsey, Minnesota, US","2020-06-16 04:33:09",3992,190,0,3802,725.394815026139,4.75951903807615,"2020-07-20 05:34:40",5687,248,0,5439,1033.39687200743,4.36082292948831,0.044,0.046,0.086,0.259,0.564,39057292,548872,9.9,20.9,27.3,41.9,35.3
"342","Rankin","Mississippi",28121,"US",32.26469147,-89.94537876,"Rankin, Mississippi, US","2020-06-16 04:33:09",539,10,0,529,347.135009113099,1.85528756957328,"2020-07-20 05:34:40",1415,22,0,1393,911.309903330306,1.5547703180212,0.031,0.103,0.127,0.179,0.561,6194331,154250,10.5,26.3,34,29.2,38.2
"343","Rice","Minnesota",27131,"US",44.3543376,-93.29658715,"Rice, Minnesota, US","2020-06-16 04:33:09",694,3,0,691,1036.2539568775,0.432276657060519,"2020-07-20 05:34:40",915,8,0,907,1366.24260885146,0.87431693989071,0.089,0.038,0.117,0.301,0.454,2303295,66566,9.5,31,31.9,27.5,36.6
"344","Richmond","Georgia",13245,"US",33.35777107,-82.07026432,"Richmond, Georgia, US","2020-06-16 04:33:09",682,38,0,644,336.760189217749,5.57184750733138,"2020-07-20 05:34:40",2208,63,0,2145,1090.27345717418,2.85326086956522,0.068,0.059,0.114,0.18,0.578,11603709,201667,16.6,30.7,31.3,21.3,34.7
"345","Riley","Kansas",20161,"US",39.28935726,-96.73420026,"Riley, Kansas, US","2020-06-16 04:33:09",80,3,0,77,107.770233861407,3.75,"2020-07-20 05:34:40",382,3,0,379,514.602866688221,0.785340314136126,0.03,0.05,0.124,0.261,0.535,2469027,74712,4.2,18.5,31.2,46,25.1
"346","Roanoke","Virginia",51161,"US",37.26865804,-80.06396753,"Roanoke, Virginia, US","2020-06-16 04:33:09",134,5,0,129,142.271675195889,3.73134328358209,"2020-07-20 05:34:40",355,6,0,349,376.913766377169,1.69014084507042,0.065,0.045,0.077,0.205,0.607,6633697,94086,7.8,25.5,31.9,34.8,44.1
"347","Robertson","Tennessee",47147,"US",36.52454807,-86.87346725,"Robertson, Tennessee, US","2020-06-16 04:33:09",649,9,0,640,903.736092350967,1.38674884437596,"2020-07-20 05:34:40",1130,14,0,1116,1573.53125478674,1.23893805309735,0.187,0.069,0.081,0.159,0.504,2138230,71179,12.5,38.9,30,18.6,39.2
"348","Rockdale","Georgia",13247,"US",33.65145002,-84.02202167,"Rockdale, Georgia, US","2020-06-16 04:33:09",345,9,0,336,379.554655870445,2.60869565217391,"2020-07-20 05:34:40",865,11,0,854,951.637035733146,1.27167630057803,0.058,0.078,0.115,0.216,0.534,3403771,90505,11.8,31.5,30.2,26.5,39.2
"349","Rogers","Oklahoma",40131,"US",36.37004357,-95.60406759,"Rogers, Oklahoma, US","2020-06-16 04:33:09",99,5,0,94,107.074487069945,5.05050505050505,"2020-07-20 05:34:40",435,10,0,425,470.478806822484,2.29885057471264,0.097,0.105,0.164,0.201,0.433,2549812,91801,7.9,32.8,34.9,24.3,39.7
"350","Rutherford","Tennessee",47149,"US",35.84591405,-86.4107263,"Rutherford, Tennessee, US","2020-06-16 04:33:09",1775,30,0,1745,534.179996087696,1.69014084507042,"2020-07-20 05:34:40",4503,41,0,4462,1355.16198444107,0.910504108372196,0.081,0.073,0.121,0.215,0.51,13308992,324647,8.8,28.3,31,32,34.1
"351","Saginaw","Michigan",26145,"US",43.33433923,-84.0513121,"Saginaw, Michigan, US","2020-06-16 04:33:09",1160,119,0,1041,608.799248447824,10.2586206896552,"2020-07-20 05:34:40",1563,125,0,1438,820.304504589612,7.99744081893794,0.031,0.073,0.082,0.197,0.616,8120484,190791,10.5,33.6,34.8,21.1,40.9
"352","Sangamon","Illinois",17167,"US",39.75836914,-89.65872023,"Sangamon, Illinois, US","2020-06-16 04:33:09",382,31,0,351,196.227500616421,8.1151832460733,"2020-07-20 05:34:40",656,33,0,623,336.977069121394,5.03048780487805,0.017,0.03,0.155,0.233,0.564,10570791,195639,7.6,27.9,30.3,34.2,40.8
"353","Sarasota","Florida",12115,"US",27.18546175,-82.33174248,"Sarasota, Florida, US","2020-06-16 04:33:09",780,91,0,689,179.830406093945,11.6666666666667,"2020-07-20 05:34:40",4245,106,0,4139,978.692402395894,2.49705535924617,0.017,0.031,0.073,0.175,0.704,17814560,426329,7.2,29.1,29.1,34.7,57.3
"354","Sarpy","Nebraska",31153,"US",41.11314181,-96.11156432,"Sarpy, Nebraska, US","2020-06-16 04:33:09",907,7,0,900,484.518899976495,0.771775082690187,"2020-07-20 05:34:40",1502,8,0,1494,802.367571956666,0.532623169107856,0.094,0.069,0.144,0.26,0.433,6860214,184062,4.8,21.1,34.1,40.1,34.9
"355","Scott","Iowa",19163,"US",41.63935978,-90.61959493,"Scott, Iowa, US","2020-06-16 04:33:09",407,10,0,397,235.337654602962,2.45700245700246,"2020-07-20 05:34:40",1289,10,0,1279,745.332277108643,0.775795190069822,0.075,0.027,0.126,0.277,0.494,8208858,172803,7.1,29.9,31.2,31.9,38.7
"356","Scott","Minnesota",27139,"US",44.6490231,-93.53340251,"Scott, Minnesota, US","2020-06-16 04:33:09",536,4,0,532,359.700160388691,0.746268656716418,"2020-07-20 05:34:40",1010,7,0,1003,677.79321267272,0.693069306930693,0.021,0.057,0.12,0.319,0.482,5616653,147191,5.2,22.6,32.8,39.3,37.1
"357","Sedgwick","Kansas",20173,"US",37.6842718,-97.4608198,"Sedgwick, Kansas, US","2020-06-16 04:33:09",764,25,0,739,148.049964925336,3.27225130890052,"2020-07-20 05:34:40",2637,32,0,2605,511.004918204332,1.2135001896094,0.06,0.055,0.126,0.26,0.499,28724113,513484,10.7,26.2,32.2,30.9,35.8
"358","Seminole","Florida",12117,"US",28.7158582,-81.24060348,"Seminole, Florida, US","2020-06-16 04:33:09",790,13,0,777,167.434605129857,1.64556962025316,"2020-07-20 05:34:40",5329,43,0,5286,1129.44178574305,0.806905610808782,0.037,0.039,0.066,0.141,0.717,19779928,468122,5.7,21.7,34.3,38.2,39.5
"359","Sevier","Tennessee",47155,"US",35.78077323,-83.52244332,"Sevier, Tennessee, US","2020-06-16 04:33:09",248,2,0,246,252.417302798982,0.806451612903226,"2020-07-20 05:34:40",1087,4,0,1083,1106.36132315522,0.367985280588776,0.039,0.072,0.15,0.183,0.556,3591754,97895,16.1,36.4,30.4,17.1,43.5
"360","Shawnee","Kansas",20177,"US",39.04100763,-95.7557264,"Shawnee, Kansas, US","2020-06-16 04:33:09",457,9,0,448,258.374558303887,1.96936542669584,"2020-07-20 05:34:40",1159,13,0,1146,655.265017667845,1.12165660051769,0.009,0.078,0.095,0.184,0.633,9032118,177290,8,31.3,29.9,30.8,40.2
"361","Shelby","Alabama",1117,"US",33.26879845,-86.66232561,"Shelby, Alabama, US","2020-06-16 04:33:09",655,20,0,635,300.869996600858,3.05343511450382,"2020-07-20 05:34:40",2208,27,0,2181,1014.23046182396,1.22282608695652,0.022,0.075,0.118,0.24,0.545,10317323,215583,7.8,20.3,29.7,42.1,39.5
"362","Shelby","Tennessee",47157,"US",35.1864775,-89.89692423,"Shelby, Tennessee, US","2020-06-16 04:33:09",6954,153,0,6801,742.024358544804,2.20017256255393,"2020-07-20 05:34:40",16468,245,0,16223,1757.21270297898,1.48773378673792,0.034,0.025,0.105,0.184,0.653,57633301,936365,11.8,27.5,29.5,31.1,35.9
"363","Sherburne","Minnesota",27141,"US",45.44447208,-93.77617511,"Sherburne, Minnesota, US","2020-06-16 04:33:09",267,2,0,265,274.584010366318,0.749063670411985,"2020-07-20 05:34:40",423,5,0,418,435.015117546638,1.18203309692671,0.064,0.175,0.175,0.239,0.346,3183353,95957,5.5,27.8,39.3,27.4,36.5
"364","Shiawassee","Michigan",26155,"US",42.953928,-84.14585902,"Shiawassee, Michigan, US","2020-06-16 04:33:09",265,27,0,238,389.007956313673,10.188679245283,"2020-07-20 05:34:40",295,28,0,267,433.046592877484,9.49152542372881,0.116,0.046,0.065,0.297,0.475,1684436,68133,7.6,36.3,39,17.2,43.5
"365","Skagit","Washington",53057,"US",48.48171488,-121.766131,"Skagit, Washington, US","2020-06-16 04:33:09",463,15,0,448,358.345265276112,3.23974082073434,"2020-07-20 05:34:40",686,16,0,670,530.93920513912,2.33236151603499,0.035,0.097,0.037,0.177,0.653,7469437,127835,10.3,26.3,37.1,26.3,41.6
"366","Snohomish","Washington",53061,"US",48.04615983,-121.7170703,"Snohomish, Washington, US","2020-06-16 04:33:09",3152,156,0,2996,383.416273052721,4.9492385786802,"2020-07-20 05:34:40",4349,181,0,4168,529.022008726613,4.16187629340078,0.017,0.014,0.056,0.191,0.721,39010008,813059,7.8,23.8,36.6,31.9,38.2
"367","Spalding","Georgia",13255,"US",33.26310031,-84.28013991,"Spalding, Georgia, US","2020-06-16 04:33:09",317,24,0,293,475.240993658456,7.57097791798107,"2020-07-20 05:34:40",652,33,0,619,977.467280332219,5.06134969325153,0.072,0.038,0.179,0.202,0.509,1932018,66107,18.1,39.4,26.1,16.4,41.5
"368","Spokane","Washington",53063,"US",47.62113146,-117.4046494,"Spokane, Washington, US","2020-06-16 04:33:09",833,37,0,796,159.334963025872,4.44177671068427,"2020-07-20 05:34:40",2663,44,0,2619,509.374557668545,1.65227187382651,0.033,0.057,0.08,0.151,0.679,23475758,513603,6.3,23.6,39.7,30.4,37.8
"369","Stafford","Virginia",51179,"US",38.41758738,-77.45917053,"Stafford, Virginia, US","2020-06-16 04:33:09",893,5,0,888,584.110621263458,0.559910414333707,"2020-07-20 05:34:40",1119,6,0,1113,731.937049489149,0.536193029490617,0.045,0.035,0.097,0.095,0.728,4847069,149824,6.3,22.5,31.4,39.8,36.7
"370","Stearns","Minnesota",27145,"US",45.55192576,-94.61078221,"Stearns, Minnesota, US","2020-06-16 04:33:09",2108,19,0,2089,1308.70712401055,0.901328273244782,"2020-07-20 05:34:40",2643,19,0,2624,1640.85053546485,0.718880060537268,0.082,0.142,0.187,0.174,0.415,7972940,159656,8,27.9,36.3,27.8,35.3
"371","Story","Iowa",19169,"US",42.03621213,-93.46499005,"Story, Iowa, US","2020-06-16 04:33:09",255,2,0,253,262.569889926583,0.784313725490196,"2020-07-20 05:34:40",934,8,0,926,961.72657722129,0.856531049250535,0.045,0.075,0.071,0.235,0.574,4814640,96781,2.9,17.9,28,51.1,27.9
"372","Suffolk","Massachusetts",25025,"US",42.3279514,-71.07850442,"Suffolk, Massachusetts, US","2020-06-16 04:33:09",19334,951,0,18383,2405.00455898506,4.91879590358953,"2020-07-20 05:34:40",20601,1035,0,19566,2562.60985412492,5.02402795980778,0.02,0.007,0.049,0.136,0.788,112691074,803147,14.5,22.4,18.3,44.8,33.1
"373","Sullivan","Tennessee",47163,"US",36.51240691,-82.30412917,"Sullivan, Tennessee, US","2020-06-16 04:33:09",70,2,0,68,44.2064314042489,2.85714285714286,"2020-07-20 05:34:40",387,6,0,381,244.398413620633,1.55038759689922,0.096,0.091,0.143,0.187,0.483,7134333,157599,13.4,34.7,29,22.8,45.5
"374","Sumner","Tennessee",47165,"US",36.46824103,-86.45917204,"Sumner, Tennessee, US","2020-06-16 04:33:09",1105,48,0,1057,577.678099987976,4.34389140271493,"2020-07-20 05:34:40",2458,60,0,2398,1285.00703146647,2.44100895036615,0.104,0.069,0.14,0.196,0.49,5919474,187490,10.1,31.1,31.9,26.9,40.3
"375","Sumter","Florida",12119,"US",28.70181754,-82.0794267,"Sumter, Florida, US","2020-06-16 04:33:09",267,17,0,250,201.63117353874,6.36704119850187,"2020-07-20 05:34:40",827,21,0,806,624.528016915874,2.53929866989117,0.037,0.036,0.064,0.235,0.628,2484841,128719,8.4,30.2,30.2,31.1,68.9
"376","Sussex","Delaware",10005,"US",38.66143781,-75.39031349,"Sussex, Delaware, US","2020-06-16 04:33:09",4416,150,0,4266,1885.36663464617,3.39673913043478,"2020-07-20 05:34:40",5304,178,0,5126,2264.48927313481,3.35595776772247,0.005,0.001,0.035,0.103,0.856,13568583,229389,12.3,32.8,28.4,26.5,50.6
"377","Talladega","Alabama",1121,"US",33.37823223,-86.16886178,"Talladega, Alabama, US","2020-06-16 04:33:09",163,5,0,158,203.806046662832,3.06748466257669,"2020-07-20 05:34:40",580,8,0,572,725.199429843207,1.37931034482759,0.113,0.15,0.208,0.169,0.361,2840194,80137,19,34.9,31.8,14.3,41.7
"378","Tazewell","Illinois",17179,"US",40.50716185,-89.51404662,"Tazewell, Illinois, US","2020-06-16 04:33:09",92,6,0,86,69.8011426143563,6.52173913043478,"2020-07-20 05:34:40",221,8,0,213,167.674483888834,3.61990950226244,0.044,0.04,0.141,0.215,0.56,8206096,132450,7.4,31.9,34.3,26.4,41.6
"379","Thurston","Washington",53067,"US",46.9291895,-122.8290656,"Thurston, Washington, US","2020-06-16 04:33:09",190,4,0,186,65.3963708456095,2.10526315789474,"2020-07-20 05:34:40",457,5,0,452,157.295481454966,1.09409190371991,0.022,0.051,0.109,0.132,0.685,12398258,286056,6,21.3,37,35.7,39.6
"380","Tolland","Connecticut",9013,"US",41.85853803,-72.3308481,"Tolland, Connecticut, US","2020-06-16 04:33:09",888,62,0,826,589.168065498504,6.98198198198198,"2020-07-20 05:34:40",939,65,0,874,623.005420611594,6.92225772097977,0.008,0.008,0.027,0.147,0.81,4835245,150689,5.4,27.5,25.9,41.2,39.1
"381","Tooele","Utah",49045,"US",40.44862644,-113.1295715,"Tooele, Utah, US","2020-06-16 04:33:09",170,0,0,170,235.264811303782,0,"2020-07-20 05:34:40",434,0,0,434,600.617224152009,0,0.002,0.114,0.141,0.212,0.532,1748838,69989,9,30.3,37.7,23,31.6
"382","Troup","Georgia",13285,"US",33.03349196,-85.02812115,"Troup, Georgia, US","2020-06-16 04:33:09",792,23,0,769,1132.69071250822,2.9040404040404,"2020-07-20 05:34:40",1866,43,0,1823,2668.68796659134,2.30439442658092,0.175,0.031,0.119,0.178,0.497,3689303,70078,17.1,34.3,30.1,18.5,35.3
"383","Tuscaloosa","Alabama",1125,"US",33.28726072,-87.52556818,"Tuscaloosa, Alabama, US","2020-06-16 04:33:09",1342,25,0,1317,641.016455303193,1.8628912071535,"2020-07-20 05:34:40",3152,55,0,3097,1505.57665209811,1.74492385786802,0.041,0.036,0.144,0.247,0.532,9042556,208319,11.6,29.9,28.3,30.3,33.7
"384","Umatilla","Oregon",41059,"US",45.59073056,-118.7353826,"Umatilla, Oregon, US","2020-06-16 04:33:09",180,4,0,176,230.917254650417,2.22222222222222,"2020-07-20 05:34:40",1340,9,0,1331,1719.05067350866,0.671641791044776,0.043,0.01,0.081,0.155,0.71,3387635,77421,17.8,28.5,37.4,16.2,36.5
"385","Vermilion","Illinois",17183,"US",40.18417171,-87.73384359,"Vermilion, Illinois, US","2020-06-16 04:33:09",44,1,0,43,58.0796747538214,2.27272727272727,"2020-07-20 05:34:40",121,2,0,119,159.719105573009,1.65289256198347,0.023,0.119,0.088,0.266,0.504,3285723,76702,11.9,41.1,31.9,15.1,40.5
"386","Volusia","Florida",12127,"US",29.05858895,-81.18263252,"Volusia, Florida, US","2020-06-16 04:33:09",946,48,0,898,170.979099341387,5.07399577167019,"2020-07-20 05:34:40",5188,82,0,5106,937.673961292935,1.58057054741712,0.035,0.066,0.089,0.192,0.618,16446375,546101,10,32.2,34.2,23.6,47
"387","Walker","Alabama",1127,"US",33.80270512,-87.30027177,"Walker, Alabama, US","2020-06-16 04:33:09",578,6,0,572,909.935296988398,1.03806228373702,"2020-07-20 05:34:40",1237,50,0,1187,1947.38747815683,4.04203718674212,0.09,0.081,0.145,0.256,0.429,2058416,63669,19.1,37.1,32.2,11.6,43.5
"388","Walker","Georgia",13295,"US",34.73376362,-85.30165174,"Walker, Georgia, US","2020-06-16 04:33:09",225,2,0,223,322.52978024971,0.888888888888889,"2020-07-20 05:34:40",410,14,0,396,587.720932899471,3.41463414634146,0.144,0.164,0.117,0.21,0.366,1382991,69443,18.1,36.2,29.7,15.9,40.9
"389","Walton","Florida",12131,"US",30.64204028,-86.16935664,"Walton, Florida, US","2020-06-16 04:33:09",150,9,0,141,202.50840409877,6,"2020-07-20 05:34:40",791,11,0,780,1067.89431761418,1.39064475347661,0.092,0.06,0.092,0.244,0.512,2511146,70732,11.5,27.6,32.5,28.4,43.3
"390","Walton","Georgia",13297,"US",33.78017694,-83.73552314,"Walton, Georgia, US","2020-06-16 04:33:09",327,23,0,304,345.691541657417,7.03363914373089,"2020-07-20 05:34:40",645,32,0,613,681.86863721417,4.96124031007752,0.106,0.127,0.184,0.141,0.442,2305512,93202,12.7,37.8,29.6,19.9,38.7
"391","Warren","Ohio",39165,"US",39.42581994,-84.16557457,"Warren, Ohio, US","2020-06-16 04:33:09",517,20,0,497,220.37322784972,3.86847195357834,"2020-07-20 05:34:40",1228,28,0,1200,523.439697871288,2.28013029315961,0.062,0.044,0.085,0.162,0.647,288311,231945,6.5,25.9,25.3,42.3,39.4
"392","Warren","Ohio",39165,"US",39.42581994,-84.16557457,"Warren, Ohio, US","2020-06-16 04:33:09",517,20,0,497,220.37322784972,3.86847195357834,"2020-07-20 05:34:40",1228,28,0,1200,523.439697871288,2.28013029315961,0.062,0.044,0.085,0.162,0.647,5423938,231945,6.5,25.9,25.3,42.3,39.4
"393","Washoe","Nevada",32031,"US",40.66562265,-119.6631594,"Washoe, Nevada, US","2020-06-16 04:33:09",2003,71,0,1932,424.797304032287,3.54468297553669,"2020-07-20 05:34:40",4054,101,0,3953,859.774473563101,2.49136655155402,0.024,0.025,0.06,0.215,0.676,22976437,464354,11.7,23.9,33.9,30.5,38.6
"394","Washtenaw","Michigan",26161,"US",42.253105,-83.83853204,"Washtenaw, Michigan, US","2020-06-16 04:33:09",1571,101,0,1470,427.365540354896,6.42902609802673,"2020-07-20 05:34:40",2103,109,0,1994,572.087671143441,5.18307180218735,0.019,0.022,0.046,0.18,0.733,21963864,369483,4.8,14.9,25.1,55.2,34.1
"395","Wayne","Michigan",26163,"US",42.28098405,-83.281255,"Wayne, Michigan, US","2020-06-16 04:33:09",21793,2670,0,19123,1245.7819878663,12.2516404350021,"2020-07-20 05:34:40",25136,2781,0,22355,1436.88230381349,11.0638128580522,0.046,0.032,0.075,0.156,0.69,88005730,1754453,14.1,30,32.5,23.3,37.6
"396","Wayne","Ohio",39169,"US",40.82925852,-81.88844833,"Wayne, Ohio, US","2020-06-16 04:33:09",308,52,0,256,266.182698124622,16.8831168831169,"2020-07-20 05:34:40",400,56,0,344,345.691815746262,14,0.064,0.082,0.144,0.245,0.466,925211,115790,14,39.4,24.7,21.9,38.8
"397","Whatcom","Washington",53073,"US",48.82227976,-121.7490018,"Whatcom, Washington, US","2020-06-16 04:33:09",453,38,0,415,197.603458278625,8.38852097130243,"2020-07-20 05:34:40",780,37,0,743,340.244365247964,4.74358974358974,0.042,0.028,0.061,0.122,0.747,13515737,225197,7.7,23.3,35.1,33.9,38.9
"398","Windham","Connecticut",9015,"US",41.82972709,-71.98182316,"Windham, Connecticut, US","2020-06-16 04:33:09",467,14,0,453,399.890394067579,2.99785867237687,"2020-07-20 05:34:40",651,14,0,637,557.448921922899,2.1505376344086,0.022,0.041,0.082,0.137,0.718,4661614,117059,11.4,33,31.5,24.1,41.2
"399","Wood","Ohio",39173,"US",41.36224827,-83.62285108,"Wood, Ohio, US","2020-06-16 04:33:09",321,50,0,271,245.38095201694,15.5763239875389,"2020-07-20 05:34:40",593,53,0,540,453.304998585811,8.93760539629005,0.029,0.061,0.086,0.252,0.572,3350079,130441,5.9,31.1,29.9,33.1,34.7
"400","Worcester","Massachusetts",25027,"US",42.35026951,-71.90493363,"Worcester, Massachusetts, US","2020-06-16 04:33:09",11991,871,0,11120,1443.6169521154,7.26378116921024,"2020-07-20 05:34:40",12830,969,0,11861,1544.62559383209,7.55261106780982,0.02,0.027,0.043,0.142,0.768,40731879,829054,9.6,28.1,26.3,35.9,40.3
"401","Yakima","Washington",53077,"US",46.45738486,-120.7380126,"Yakima, Washington, US","2020-06-16 04:33:09",5450,121,0,5329,2172.4139305545,2.22018348623853,"2020-07-20 05:34:40",9125,195,0,8930,3637.29855345135,2.13698630136986,0.012,0.035,0.069,0.143,0.74,9883248,250562,26.9,28.2,28.9,16,33
"402","Yavapai","Arizona",4025,"US",34.59933926,-112.5538588,"Yavapai, Arizona, US","2020-06-16 04:33:09",374,7,0,367,159.081918681066,1.8716577540107,"2020-07-20 05:34:40",1375,37,0,1338,584.859995150979,2.69090909090909,0.031,0.073,0.081,0.176,0.639,6481866,231772,9.7,25.7,39.4,25.2,54.7
"403","Yellowstone","Montana",30111,"US",45.93955949,-108.2691486,"Yellowstone, Montana, US","2020-06-16 04:33:09",108,3,0,105,66.9559826410415,2.77777777777778,"2020-07-20 05:34:40",702,15,0,687,435.21388716677,2.13675213675214,0.129,0.177,0.167,0.262,0.265,8875311,160029,6.3,30.3,32.4,31,39.1
